Course_ID,Course_Duration,Course_Duration_MOOC,Year,Courses_perYear,Duration_Video,Duration_Quiz,Duration_Exam,Number_Video,Number_Quiz,Number_Exam,Number_Video_1H,Number_Video_2H,Number_video_3H,Number_Video_4H,Number_Quizz_1H,Number_Quizz_2H,Number_Exam_1H,Number_Exam_2H,Number_Exam_3H,Number_Exam_4H
7273,41,4,2016,2185,3,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0
7274,16,10,2016,2185,4,5,1,2,3,1,1,0,1,0,1,2,1,0,0,0
7275,53,40,2016,2185,23,14,3,19,8,2,15,4,0,0,2,6,1,1,0,0
7276,43,36,2016,2185,27,7,2,25,4,2,24,0,1,0,1,3,2,0,0,0
7277,15,4,2016,2185,1,2,1,1,2,1,1,0,0,0,2,0,1,0,0,0
7278,12,12,2016,2185,8,4,0,7,3,0,6,1,0,0,2,1,0,0,0,0
7279,68,58,2016,2185,43,14,1,35,12,1,30,3,1,1,10,2,1,0,0,0
7280,20,10,2016,2185,3,4,3,3,3,2,3,0,0,0,2,1,1,1,0,0
7281,90,10,2016,2185,3,4,3,1,2,1,0,0,1,0,0,2,0,0,1,0
7282,44,24,2016,2185,16,7,1,8,5,1,4,2,0,2,3,2,1,0,0,0
7283,34,23,2016,2185,9,12,2,3,9,1,1,0,0,2,6,3,0,1,0,0
7284,18,11,2016,2185,4,6,1,1,4,1,0,0,0,1,2,2,1,0,0,0
7285,88,32,2016,2185,21,10,1,16,9,1,13,1,2,0,8,1,1,0,0,0
7287,58,35,2016,2185,16,17,2,12,13,1,8,4,0,0,9,4,0,1,0,0
7288,89,65,2016,2185,34,30,1,19,15,1,10,5,2,2,0,15,1,0,0,0
7289,26,17,2016,2185,9,6,2,8,6,2,7,1,0,0,6,0,2,0,0,0
7290,85,57,2016,2185,39,17,1,38,15,1,37,1,0,0,13,2,1,0,0,0
7291,11,4,2016,2185,2,2,0,1,2,0,0,1,0,0,2,0,0,0,0,0
7292,23,5,2016,2185,2,2,1,1,1,1,0,1,0,0,0,1,1,0,0,0
7293,38,6,2016,2185,4,2,0,1,1,0,0,0,0,1,0,1,0,0,0,0
7294,43,40,2016,2185,30,9,1,23,7,1,19,1,3,0,5,2,1,0,0,0
7295,50,39,2016,2185,28,11,0,14,9,0,3,8,3,0,7,2,0,0,0,0
7296,13,7,2016,2185,4,2,1,4,1,0,4,0,0,0,0,1,0,0,0,0
7297,58,39,2016,2185,22,17,0,10,17,0,1,7,1,1,17,0,0,0,0,0
7298,20,10,2016,2185,5,5,0,4,4,0,3,1,0,0,3,1,0,0,0,0
7299,11,1,2016,2185,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7300,57,23,2016,2185,10,12,1,9,9,1,8,1,0,0,6,3,1,0,0,0
7301,67,38,2016,2185,17,19,2,14,13,1,12,1,1,0,7,6,0,1,0,0
7302,69,43,2016,2185,18,23,2,5,16,1,0,1,0,4,9,7,0,1,0,0
7303,17,5,2016,2185,3,2,0,2,1,0,1,1,0,0,0,1,0,0,0,0
7304,32,7,2016,2185,3,3,1,3,3,1,3,0,0,0,3,0,1,0,0,0
7305,15,4,2016,2185,2,2,0,2,1,0,2,0,0,0,0,1,0,0,0,0
7306,18,17,2016,2185,10,4,3,5,4,2,1,3,1,0,4,0,1,1,0,0
7307,69,45,2016,2185,25,20,0,20,18,0,16,3,1,0,16,2,0,0,0,0
7308,20,13,2016,2185,6,6,1,4,6,0,3,0,1,0,6,0,0,0,0,0
7309,14,12,2016,2185,4,7,1,2,6,0,1,0,1,0,5,1,0,0,0,0
7310,38,30,2016,2185,12,16,2,7,15,1,3,3,1,0,14,1,0,1,0,0
7311,65,23,2016,2185,8,13,2,6,7,1,5,0,1,0,1,6,0,1,0,0
7312,36,4,2016,2185,1,2,1,1,2,0,1,0,0,0,2,0,0,0,0,0
7313,17,13,2016,2185,8,3,2,5,2,1,2,3,0,0,1,1,0,1,0,0
7314,15,4,2016,2185,1,2,1,1,2,1,1,0,0,0,2,0,1,0,0,0
7315,31,6,2016,2185,3,3,0,1,2,0,0,0,1,0,1,1,0,0,0,0
7316,34,27,2016,2185,17,9,1,17,7,1,17,0,0,0,5,2,1,0,0,0
7317,82,16,2016,2185,9,7,0,5,6,0,3,0,2,0,5,1,0,0,0,0
7318,14,9,2016,2185,6,3,0,5,3,0,4,1,0,0,3,0,0,0,0,0
7319,42,4,2016,2185,1,2,1,0,2,1,0,0,0,0,2,0,1,0,0,0
7320,26,20,2016,2185,14,5,1,14,3,1,14,0,0,0,1,2,1,0,0,0
7321,31,23,2016,2185,14,7,2,5,4,2,2,0,0,3,1,3,2,0,0,0
7322,67,29,2016,2185,16,9,4,15,8,4,14,1,0,0,7,1,4,0,0,0
7323,24,3,2016,2185,2,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0
7324,48,18,2016,2185,5,10,3,3,8,2,2,0,1,0,6,2,1,1,0,0
7325,32,5,2016,2185,1,3,1,1,3,1,1,0,0,0,3,0,1,0,0,0
7326,52,4,2016,2185,1,2,1,1,2,1,1,0,0,0,2,0,1,0,0,0
7327,19,12,2016,2185,6,4,2,4,2,1,3,0,1,0,0,2,0,1,0,0
7328,85,30,2016,2185,19,7,4,17,4,2,15,2,0,0,1,3,1,0,1,0
7329,16,4,2016,2185,1,2,1,0,2,1,0,0,0,0,2,0,1,0,0,0
7330,66,7,2016,2185,4,2,1,4,2,1,4,0,0,0,2,0,1,0,0,0
7331,19,10,2016,2185,4,4,2,3,4,2,2,1,0,0,4,0,2,0,0,0
7332,10,9,2016,2185,4,4,1,2,2,1,1,0,1,0,0,2,1,0,0,0
7333,11,2,2016,2185,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0
7334,30,16,2016,2185,5,7,4,3,6,3,1,2,0,0,5,1,2,1,0,0
7335,32,25,2016,2185,17,7,1,5,4,1,0,0,3,2,1,3,1,0,0,0
7336,11,10,2016,2185,3,4,3,3,3,1,3,0,0,0,2,1,0,0,1,0
7337,14,5,2016,2185,3,2,0,2,1,0,1,1,0,0,0,1,0,0,0,0
7338,82,27,2016,2185,14,12,1,14,6,0,14,0,0,0,0,6,0,0,0,0
7339,34,10,2016,2185,5,4,1,3,3,1,2,0,1,0,2,1,1,0,0,0
7340,78,41,2016,2185,23,17,1,9,12,1,0,5,3,1,7,5,1,0,0,0
7341,18,12,2016,2185,5,4,3,1,3,2,0,0,0,0,2,1,1,1,0,0
7342,29,1,2016,2185,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7343,36,2,2016,2185,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0
7344,80,48,2016,2185,26,20,2,20,12,1,18,0,0,2,4,8,0,1,0,0
7345,18,10,2016,2185,3,6,1,1,3,1,0,0,1,0,0,3,1,0,0,0
7346,64,25,2016,2185,10,14,1,4,12,0,1,1,1,1,10,2,0,0,0,0
7347,13,10,2016,2185,6,3,1,3,2,1,2,0,0,1,1,1,1,0,0,0
7348,35,24,2016,2185,17,4,3,6,2,3,0,1,5,0,0,2,3,0,0,0
7349,69,67,2016,2185,47,17,3,20,11,2,7,1,10,2,5,6,1,1,0,0
7350,29,19,2016,2185,14,3,2,8,3,1,5,0,3,0,3,0,0,1,0,0
7351,10,7,2016,2185,4,3,0,2,3,0,0,2,0,0,3,0,0,0,0,0
7352,20,19,2016,2185,8,11,0,5,7,0,3,1,1,0,3,4,0,0,0,0
7353,46,36,2016,2185,21,14,1,17,8,0,13,4,0,0,2,6,0,0,0,0
7354,13,7,2016,2185,4,2,1,3,2,0,2,1,0,0,2,0,0,0,0,0
7355,34,11,2016,2185,6,3,2,3,2,1,0,3,0,0,1,1,0,1,0,0
7356,11,7,2016,2185,2,3,2,1,2,1,0,1,0,0,1,1,0,1,0,0
7357,15,10,2016,2185,6,3,1,5,2,0,4,1,0,0,1,1,0,0,0,0
7358,23,4,2016,2185,1,2,1,0,1,1,0,0,0,0,0,1,1,0,0,0
7359,73,42,2016,2185,28,13,1,24,13,1,20,4,0,0,13,0,1,0,0,0
7360,27,15,2016,2185,6,6,3,5,4,2,4,1,0,0,2,2,1,1,0,0
7361,21,21,2016,2185,13,6,2,10,3,1,8,1,1,0,0,3,0,1,0,0
7362,10,3,2016,2185,2,1,0,2,1,0,2,0,0,0,1,0,0,0,0,0
7363,83,81,2016,2185,54,26,1,22,26,1,9,3,1,9,26,0,1,0,0,0
7364,34,3,2016,2185,2,1,0,2,1,0,2,0,0,0,1,0,0,0,0,0
7365,39,18,2016,2185,10,5,3,3,4,2,0,0,2,1,3,1,1,1,0,0
7366,60,31,2016,2185,18,11,2,9,10,1,3,4,1,1,9,1,0,1,0,0
7367,30,5,2016,2185,1,3,1,1,2,0,1,0,0,0,1,1,0,0,0,0
7368,21,1,2016,2185,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7369,40,16,2016,2185,9,6,1,8,3,1,7,1,0,0,0,3,1,0,0,0
7371,10,9,2016,2185,5,3,1,2,3,0,1,0,0,1,3,0,0,0,0,0
7372,33,30,2016,2185,11,16,3,6,9,1,2,3,1,0,2,7,0,0,1,0
7373,32,32,2016,2185,19,10,3,5,9,1,0,0,1,4,8,1,0,0,1,0
7374,67,21,2016,2185,14,5,2,6,4,1,2,2,0,2,3,1,0,1,0,0
7375,41,35,2016,2185,17,15,3,6,9,3,1,2,0,3,3,6,3,0,0,0
7376,10,8,2016,2185,3,3,2,1,2,1,0,0,1,0,1,1,0,1,0,0
7377,16,1,2016,2185,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7378,13,12,2016,2185,3,6,3,1,3,3,0,0,1,0,0,3,3,0,0,0
7379,37,37,2016,2185,15,19,3,10,10,3,7,1,2,0,1,9,3,0,0,0
7380,10,7,2016,2185,3,4,0,2,3,0,1,1,0,0,2,1,0,0,0,0
7381,17,10,2016,2185,5,3,2,5,2,1,5,0,0,0,1,1,0,1,0,0
7382,21,10,2016,2185,5,4,1,3,3,1,2,0,1,0,2,1,1,0,0,0
7384,13,3,2016,2185,1,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0
7385,37,4,2016,2185,2,2,0,2,1,0,2,0,0,0,0,1,0,0,0,0
7386,33,32,2016,2185,19,10,3,8,7,1,2,3,1,2,4,3,0,0,1,0
7387,26,21,2016,2185,11,9,1,8,7,1,6,1,1,0,5,2,1,0,0,0
7388,48,2,2016,2185,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0
7389,76,60,2016,2185,41,16,3,26,12,2,17,6,0,3,8,4,1,1,0,0
7390,22,18,2016,2185,4,10,4,4,10,4,4,0,0,0,10,0,4,0,0,0
7391,16,4,2016,2185,1,2,1,1,1,1,1,0,0,0,0,1,1,0,0,0
7392,11,9,2016,2185,2,5,2,1,3,2,0,1,0,0,1,2,2,0,0,0
7393,43,2,2016,2185,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0
7394,29,25,2016,2185,15,9,1,8,9,0,1,7,0,0,9,0,0,0,0,0
7395,15,4,2016,2185,1,2,1,1,1,1,1,0,0,0,0,1,1,0,0,0
7396,53,38,2016,2185,16,20,2,14,19,1,13,0,1,0,18,1,0,1,0,0
7397,17,12,2016,2185,4,5,3,2,5,3,1,0,1,0,5,0,3,0,0,0
7398,34,30,2016,2185,21,8,1,20,5,0,19,1,0,0,2,3,0,0,0,0
7399,16,9,2016,2185,2,5,2,1,3,2,0,1,0,0,1,2,2,0,0,0
7400,40,3,2016,2185,2,1,0,2,1,0,2,0,0,0,1,0,0,0,0,0
7401,21,9,2016,2185,3,4,2,2,3,1,1,1,0,0,2,1,0,1,0,0
7402,19,5,2016,2185,1,3,1,1,2,1,1,0,0,0,1,1,1,0,0,0
7403,25,3,2016,2185,2,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0
7404,30,29,2016,2185,17,9,3,10,6,2,6,1,3,0,3,3,1,1,0,0
7405,14,9,2016,2185,5,3,1,3,3,1,2,0,1,0,3,0,1,0,0,0
7406,29,1,2016,2185,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7407,60,7,2016,2185,3,4,0,1,3,0,0,0,1,0,2,1,0,0,0,0
7408,60,14,2016,2185,8,5,1,7,3,0,6,1,0,0,1,2,0,0,0,0
7409,25,16,2016,2185,11,3,2,5,2,1,0,4,1,0,1,1,0,1,0,0
7410,15,13,2016,2185,5,6,2,2,3,1,1,0,0,1,0,3,0,1,0,0
7411,40,37,2016,2185,12,21,4,11,11,3,10,1,0,0,1,10,2,1,0,0
7412,18,3,2016,2185,2,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0
7413,72,37,2016,2185,26,8,3,13,5,3,6,1,6,0,2,3,3,0,0,0
7414,23,18,2016,2185,11,5,2,10,3,1,9,1,0,0,1,2,0,1,0,0
7415,86,12,2016,2185,7,4,1,4,4,1,3,0,0,1,4,0,1,0,0,0
7416,24,14,2016,2185,8,5,1,7,3,1,6,1,0,0,1,2,1,0,0,0
7417,11,4,2016,2185,2,2,0,1,1,0,0,1,0,0,0,1,0,0,0,0
7418,52,38,2016,2185,13,22,3,8,13,3,6,0,1,1,4,9,3,0,0,0
7419,64,28,2016,2185,19,7,2,13,7,2,8,4,1,0,7,0,2,0,0,0
7420,54,33,2016,2185,23,9,1,17,7,0,14,1,1,1,5,2,0,0,0,0
7421,21,9,2016,2185,4,3,2,1,2,1,0,0,0,1,1,1,0,1,0,0
7422,79,34,2016,2185,13,19,2,8,12,1,3,5,0,0,5,7,0,1,0,0
7423,66,34,2016,2185,16,15,3,6,12,1,1,0,5,0,9,3,0,0,1,0
7424,81,52,2016,2185,27,21,4,10,20,3,1,4,2,3,19,1,2,1,0,0
7425,19,16,2016,2185,6,9,1,3,7,0,2,0,0,1,5,2,0,0,0,0
7426,37,20,2016,2185,8,9,3,6,8,2,5,0,1,0,7,1,1,1,0,0
7427,20,11,2016,2185,4,4,3,2,2,2,1,0,1,0,0,2,1,1,0,0
7428,10,8,2016,2185,3,3,2,2,2,1,1,1,0,0,1,1,0,1,0,0
7429,30,14,2016,2185,8,6,0,7,6,0,6,1,0,0,6,0,0,0,0,0
7430,76,51,2016,2185,21,29,1,9,26,0,2,3,3,1,23,3,0,0,0,0
7431,19,18,2016,2185,7,8,3,4,6,1,1,3,0,0,4,2,0,0,1,0
7432,21,5,2016,2185,2,2,1,1,2,1,0,1,0,0,2,0,1,0,0,0
7433,12,7,2016,2185,2,3,2,1,2,2,0,1,0,0,1,1,2,0,0,0
7434,64,42,2016,2185,27,12,3,9,6,2,1,3,0,5,0,6,1,1,0,0
7435,36,15,2016,2185,9,4,2,5,3,2,1,4,0,0,2,1,2,0,0,0
7436,82,41,2016,2185,16,22,3,9,19,1,2,7,0,0,16,3,0,0,1,0
7437,63,60,2016,2185,39,19,2,29,19,1,23,2,4,0,19,0,0,1,0,0
7438,14,11,2016,2185,7,3,1,7,2,1,7,0,0,0,1,1,1,0,0,0
7439,12,2,2016,2185,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0
7440,81,10,2016,2185,6,4,0,2,4,0,0,0,2,0,4,0,0,0,0,0
7441,75,6,2016,2185,3,2,1,1,1,1,0,0,1,0,0,1,1,0,0,0
7442,15,14,2016,2185,9,5,0,7,5,0,5,2,0,0,5,0,0,0,0,0
7443,78,24,2016,2185,15,6,3,7,3,1,4,0,1,2,0,3,0,0,1,0
7444,45,26,2016,2185,12,11,3,7,6,2,3,3,1,0,1,5,1,1,0,0
7445,18,16,2016,2185,5,8,3,5,6,3,5,0,0,0,4,2,3,0,0,0
7446,40,36,2016,2185,12,20,4,7,12,4,2,5,0,0,4,8,4,0,0,0
7447,29,8,2016,2185,3,4,1,2,3,1,1,1,0,0,2,1,1,0,0,0
7448,35,21,2016,2185,11,9,1,8,6,1,6,1,1,0,3,3,1,0,0,0
7449,15,3,2016,2185,2,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0
7450,13,2,2016,2185,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7451,13,2,2016,2185,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7452,78,61,2016,2185,41,18,2,10,12,1,0,0,0,0,6,6,0,1,0,0
7453,21,17,2016,2185,11,5,1,8,5,1,5,3,0,0,5,0,1,0,0,0
7454,27,21,2016,2185,9,10,2,8,9,2,7,1,0,0,8,1,2,0,0,0
7455,12,3,2016,2185,2,1,0,2,1,0,2,0,0,0,1,0,0,0,0,0
7456,39,17,2016,2185,12,3,2,10,2,1,9,0,1,0,1,1,0,1,0,0
7457,26,2,2016,2185,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7458,44,12,2016,2185,5,7,0,4,6,0,3,1,0,0,5,1,0,0,0,0
7459,29,20,2016,2185,14,5,1,13,4,0,12,1,0,0,3,1,0,0,0,0
7460,12,1,2016,2185,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7461,29,12,2016,2185,4,6,2,3,6,2,2,1,0,0,6,0,2,0,0,0
7462,35,19,2016,2185,10,7,2,7,7,1,5,1,1,0,7,0,0,1,0,0
7463,14,8,2016,2185,4,4,0,3,3,0,2,1,0,0,2,1,0,0,0,0
7464,15,6,2016,2185,3,2,1,1,1,0,0,0,1,0,0,1,0,0,0,0
7466,26,25,2016,2185,10,13,2,6,12,2,4,1,0,1,11,1,2,0,0,0
7467,24,21,2016,2185,8,10,3,8,9,3,8,0,0,0,8,1,3,0,0,0
7468,13,6,2016,2185,3,2,1,2,2,1,1,1,0,0,2,0,1,0,0,0
7469,20,5,2016,2185,3,2,0,2,2,0,1,1,0,0,2,0,0,0,0,0
7470,75,47,2016,2185,30,13,4,24,11,4,18,6,0,0,9,2,4,0,0,0
7471,26,24,2016,2185,15,6,3,8,5,3,4,2,1,1,4,1,3,0,0,0
7472,20,1,2016,2185,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7473,23,18,2016,2185,6,10,2,3,9,1,0,3,0,0,8,1,0,1,0,0
7474,16,15,2016,2185,8,7,0,7,7,0,6,1,0,0,7,0,0,0,0,0
7475,31,22,2016,2185,16,4,2,4,3,1,0,0,0,4,2,1,0,1,0,0
7476,26,18,2016,2185,7,8,3,3,4,3,0,2,1,0,0,4,3,0,0,0
7477,34,1,2016,2185,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7478,34,31,2016,2185,14,15,2,8,11,2,3,4,1,0,7,4,2,0,0,0
7479,58,35,2016,2185,20,15,0,16,8,0,13,2,1,0,1,7,0,0,0,0
7480,30,25,2016,2185,13,11,1,6,9,0,3,0,2,1,7,2,0,0,0,0
7481,35,5,2016,2185,2,3,0,2,2,0,2,0,0,0,1,1,0,0,0,0
7482,22,19,2016,2185,9,7,3,5,6,3,1,4,0,0,5,1,3,0,0,0
7483,26,13,2016,2185,9,4,0,8,3,0,7,1,0,0,2,1,0,0,0,0
7484,64,7,2016,2185,4,2,1,3,1,0,2,1,0,0,0,1,0,0,0,0
7485,37,27,2016,2185,12,11,4,5,7,3,1,2,1,1,3,4,2,1,0,0
7486,81,60,2016,2185,28,29,3,23,16,3,20,1,2,0,3,13,3,0,0,0
7487,38,6,2016,2185,2,3,1,2,2,0,2,0,0,0,1,1,0,0,0,0
7488,20,7,2016,2185,4,2,1,2,2,1,1,0,1,0,2,0,1,0,0,0
7489,17,14,2016,2185,5,5,4,4,4,2,3,1,0,0,3,1,0,2,0,0
7490,84,22,2016,2185,14,8,0,9,7,0,6,1,2,0,6,1,0,0,0,0
7491,11,5,2016,2185,3,2,0,1,2,0,0,0,1,0,2,0,0,0,0,0
7492,25,3,2016,2185,2,1,0,2,1,0,2,0,0,0,1,0,0,0,0,0
7493,15,10,2016,2185,7,2,1,3,2,1,1,0,2,0,2,0,1,0,0,0
7494,26,12,2016,2185,5,5,2,4,5,1,3,1,0,0,5,0,0,1,0,0
7495,13,8,2016,2185,4,4,0,1,4,0,0,0,0,1,4,0,0,0,0,0
7496,64,54,2016,2185,34,17,3,31,15,1,29,1,1,0,13,2,0,0,1,0
7497,68,45,2016,2185,15,27,3,10,26,3,7,2,0,1,25,1,3,0,0,0
7498,23,22,2016,2185,11,8,3,4,7,3,1,0,2,1,6,1,3,0,0,0
7499,74,50,2016,2185,21,28,1,17,19,0,15,1,0,1,10,9,0,0,0,0
7500,21,1,2016,2185,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7501,43,6,2016,2185,3,2,1,2,2,0,1,1,0,0,2,0,0,0,0,0
7502,33,21,2016,2185,8,11,2,3,8,1,0,1,2,0,5,3,0,1,0,0
7503,29,25,2016,2185,12,13,0,7,7,0,4,1,2,0,1,6,0,0,0,0
7504,10,6,2016,2185,3,2,1,2,2,0,1,1,0,0,2,0,0,0,0,0
7505,90,83,2016,2185,54,26,3,43,22,1,38,2,0,3,18,4,0,0,1,0
7506,13,3,2016,2185,2,1,0,2,1,0,2,0,0,0,1,0,0,0,0,0
7507,11,5,2016,2185,2,2,1,2,1,1,2,0,0,0,0,1,1,0,0,0
7508,20,3,2016,2185,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7509,15,8,2016,2185,2,4,2,1,4,1,0,1,0,0,4,0,0,1,0,0
7510,58,16,2016,2185,5,8,3,4,7,1,3,1,0,0,6,1,0,0,1,0
7511,50,34,2016,2185,12,20,2,10,17,2,9,0,1,0,14,3,2,0,0,0
7512,10,2,2016,2185,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0
7513,26,10,2016,2185,7,3,0,5,3,0,3,2,0,0,3,0,0,0,0,0
7514,44,22,2016,2185,12,9,1,11,6,1,10,1,0,0,3,3,1,0,0,0
7515,40,10,2016,2185,3,6,1,1,3,0,0,0,1,0,0,3,0,0,0,0
7516,50,46,2016,2185,31,13,2,20,7,1,15,0,4,1,1,6,0,1,0,0
7517,15,7,2016,2185,5,2,0,2,1,0,1,0,0,1,0,1,0,0,0,0
7518,19,11,2016,2185,5,5,1,4,4,1,3,1,0,0,3,1,1,0,0,0
7519,26,16,2016,2185,9,4,3,6,3,2,5,0,0,1,2,1,1,1,0,0
7520,63,30,2016,2185,18,8,4,7,5,2,0,5,0,2,2,3,0,2,0,0
7521,39,18,2016,2185,6,8,4,3,6,1,2,0,0,1,4,2,0,0,0,1
7522,12,5,2016,2185,3,2,0,3,1,0,3,0,0,0,0,1,0,0,0,0
7523,30,10,2016,2185,5,3,2,5,2,2,5,0,0,0,1,1,2,0,0,0
7524,32,1,2016,2185,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7525,85,40,2016,2185,28,12,0,13,9,0,0,11,2,0,6,3,0,0,0,0
7526,15,9,2016,2185,2,5,2,1,4,1,0,1,0,0,3,1,0,1,0,0
7527,12,12,2016,2185,7,3,2,4,2,1,3,0,0,1,1,1,0,1,0,0
7528,15,9,2016,2185,2,5,2,1,4,2,0,1,0,0,3,1,2,0,0,0
7530,27,8,2016,2185,4,3,1,3,2,1,2,1,0,0,1,1,1,0,0,0
7531,62,49,2016,2185,28,20,1,28,14,1,28,0,0,0,8,6,1,0,0,0
7532,28,6,2016,2185,3,3,0,2,2,0,1,1,0,0,1,1,0,0,0,0
7533,86,5,2016,2185,2,2,1,2,2,0,2,0,0,0,2,0,0,0,0,0
7534,25,1,2016,2185,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7535,15,13,2016,2185,5,5,3,3,4,3,2,0,1,0,3,1,3,0,0,0
7536,11,4,2016,2185,3,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0
7537,14,1,2016,2185,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7538,10,1,2016,2185,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7539,16,13,2016,2185,8,4,1,4,3,1,2,1,0,1,2,1,1,0,0,0
7540,82,50,2016,2185,24,24,2,22,22,2,20,2,0,0,20,2,2,0,0,0
7541,14,2,2016,2185,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7542,23,4,2016,2185,1,2,1,1,2,1,1,0,0,0,2,0,1,0,0,0
7543,37,34,2016,2185,18,14,2,15,12,1,14,0,0,1,10,2,0,1,0,0
7544,52,37,2016,2185,26,11,0,22,7,0,19,2,1,0,3,4,0,0,0,0
7545,55,28,2016,2185,16,9,3,6,9,2,0,2,4,0,9,0,1,1,0,0
7546,27,21,2016,2185,8,11,2,4,10,1,2,1,0,1,9,1,0,1,0,0
7547,40,12,2016,2185,8,3,1,4,2,0,2,1,0,1,1,1,0,0,0,0
7548,18,1,2016,2185,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7549,22,1,2016,2185,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7550,66,62,2016,2185,25,36,1,13,21,1,9,0,0,4,6,15,1,0,0,0
7551,10,7,2016,2185,2,3,2,1,2,2,0,1,0,0,1,1,2,0,0,0
7552,11,9,2016,2185,4,4,1,3,4,1,2,1,0,0,4,0,1,0,0,0
7553,34,12,2016,2185,4,5,3,1,3,2,0,0,0,1,1,2,1,1,0,0
7554,40,25,2016,2185,12,12,1,7,7,0,3,3,1,0,2,5,0,0,0,0
7555,33,25,2016,2185,12,13,0,6,10,0,2,3,0,1,7,3,0,0,0,0
7556,90,45,2016,2185,32,13,0,20,12,0,16,0,0,4,11,1,0,0,0,0
7557,14,11,2016,2185,5,6,0,2,3,0,1,0,0,1,0,3,0,0,0,0
7558,46,17,2016,2185,8,8,1,3,5,1,1,0,1,1,2,3,1,0,0,0
7559,69,10,2016,2185,4,6,0,2,5,0,0,2,0,0,4,1,0,0,0,0
7560,11,6,2016,2185,2,3,1,1,2,1,0,1,0,0,1,1,1,0,0,0
7561,42,6,2016,2185,3,2,1,2,1,0,1,1,0,0,0,1,0,0,0,0
7562,23,21,2016,2185,9,8,4,5,7,2,3,0,2,0,6,1,1,0,1,0
7563,15,11,2016,2185,7,3,1,4,3,1,1,3,0,0,3,0,1,0,0,0
7564,16,2,2016,2185,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0
7565,16,10,2016,2185,5,3,2,4,2,1,3,1,0,0,1,1,0,1,0,0
7566,31,8,2016,2185,4,3,1,2,3,1,0,2,0,0,3,0,1,0,0,0
7567,13,10,2016,2185,5,3,2,4,2,2,3,1,0,0,1,1,2,0,0,0
7568,40,23,2016,2185,9,12,2,8,10,1,7,1,0,0,8,2,0,1,0,0
7569,23,5,2016,2185,1,3,1,1,3,1,1,0,0,0,3,0,1,0,0,0
7570,11,7,2016,2185,2,4,1,1,3,0,0,1,0,0,2,1,0,0,0,0
7571,15,9,2016,2185,4,5,0,2,4,0,0,2,0,0,3,1,0,0,0,0
7572,23,6,2016,2185,3,2,1,1,2,0,0,0,1,0,2,0,0,0,0,0
7573,14,12,2016,2185,4,7,1,1,7,1,0,0,0,1,7,0,1,0,0,0
7574,15,8,2016,2185,5,2,1,3,1,1,2,0,1,0,0,1,1,0,0,0
7575,87,17,2016,2185,7,8,2,3,7,2,0,2,1,0,6,1,2,0,0,0
7576,28,13,2016,2185,6,4,3,2,2,1,0,0,2,0,0,2,0,0,1,0
7577,71,26,2016,2185,17,7,2,14,4,2,13,0,0,1,1,3,2,0,0,0
7578,33,13,2016,2185,6,7,0,5,7,0,4,1,0,0,7,0,0,0,0,0
7579,86,82,2016,2185,35,46,1,11,46,1,1,2,2,6,46,0,1,0,0,0
7580,28,11,2016,2185,8,2,1,7,2,1,6,1,0,0,2,0,1,0,0,0
7582,32,4,2016,2185,1,2,1,1,2,1,1,0,0,0,2,0,1,0,0,0
7583,33,17,2016,2185,5,9,3,4,7,2,3,1,0,0,5,2,1,1,0,0
7584,14,8,2016,2185,4,3,1,3,3,1,2,1,0,0,3,0,1,0,0,0
7585,75,13,2016,2185,6,4,3,4,3,2,2,2,0,0,2,1,1,1,0,0
